"Location","Job_Title","Industry","Company_Size","AI_Adoption_Level","Automation_Risk","Required_Skills","Salary_USD","Remote_Friendly","Job_Growth_Projection","GDP_2023_Billion_USD","GDP_Growth_2023_Percent","Automation_Impact_Score","Average_Salary","Stock_Option_Percent","Bonus_Percent","Stock_Options","Bonus","Total_Compensation","Automation_Probability","count","AI_Adoption_Count","AI_Adoption_Rate_Per_Company_Size","Job_Security_Index","Common_Degrees","Annual_Growth_Rate_Low","Annual_Growth_Rate_High","Annual_Growth_Rate_Mean","Projected_Total_Compensation_Low_5Y","Projected_Total_Compensation_High_5Y","Projected_Total_Compensation_Mean_5Y","Type_of_Automation"
"Tokyo","Product Manager","Telecommunications","Medium","Low","Low","Python",133106.654963812,"Yes","Growth",4371,1.3,2,98251.4956116784,0.2,0.2,26621.3309927625,26621.3309927625,186349.316949337,12.5822808779776,61,9085,0.671436433681893,"High","Business Administration, Marketing, Engineering",4.00291896313243,5.00166073504463,4.50228984908853,226754.256152919,237853.006553625,232303.631353272,"Hybrid"
"Tokyo","Marketing Specialist","Manufacturing","Large","Medium","Low","Communication",75003.7718566708,"Yes","Decline",4371,1.3,4,82402.1903411131,0.1,0.15,7500.37718566708,11250.5657785006,93754.7148208385,37.9677936993539,65,9350,0.695187165775401,"Medium","Marketing, Business Administration, Communications",-2.25347471636347,0.74272850426659,-0.755373106048443,83656.5127365121,97288.5347182272,90472.5237273697,"Physical"
"Tokyo","UX Designer","Transportation","Large","Medium","High","UX/UI Design",95762.5247345541,"No","Decline",4371,1.3,8,86240.3896129137,0.05,0.1,4788.1262367277,9576.25247345541,110126.903444737,78.1641557998955,65,9350,0.695187165775401,"Low","Graphic Design, Human-Computer Interaction, Psychology",-2.65945797357894,0.332725610841066,-1.16336618136894,96241.4658201627,111971.237883808,104106.351851985,"Physical"
"Tokyo","HR Manager","Technology","Large","Medium","Medium","Marketing",87985.2350918799,"No","Decline",4371,1.3,6,82537.4997722091,0.2,0.2,17597.047018376,17597.047018376,123179.329128632,44.0336386207491,65,9350,0.695187165775401,"Medium","Human Resource Management, Business Administration, Psychology",-2.31473975006957,0.680856886068359,-0.816941432000604,109567.820750273,127430.195719274,118499.008234773,"Unknown"
"Tokyo","HR Manager","Education","Small","Low","Medium","Project Management",94786.6160079496,"Yes","Stable",4371,1.3,4,88175.5155181202,0.05,0.1,4739.33080039748,9478.66160079496,109004.608409142,33.2159558497369,59,9761,0.60444626575146,"Medium","Human Resource Management, Business Administration, Psychology",1.79451884591766,2.79119725033268,2.29285804812517,119142.532898244,125090.544095333,122116.538496789,"Cognitive"
"Tokyo","Product Manager","Finance","Large","Low","High","Python",70448.7574905463,"No","Growth",4371,1.3,6,105546.60183526,0.2,0.2,14089.7514981093,14089.7514981093,98628.2604867648,58.893505372107,54,9350,0.577540106951872,"Medium","Business Administration, Marketing, Engineering",3.53517559574172,4.52928624520451,4.03223092047311,117338.625204208,123081.079923528,120209.852563868,"Cognitive"
"Tokyo","Software Engineer","Manufacturing","Small","Medium","High","Sales",93294.8757492877,"Yes","Decline",4371,1.3,8,82207.5607537639,0.1,0.15,9329.48757492877,13994.2313623932,116618.59468661,78.1641557998955,54,9761,0.553222005942014,"Low","Computer Science, Software Engineering, Information Technology",-2.65945797357894,0.332725610841066,-1.16336618136894,101914.647043162,118571.647788884,110243.147416023,"Physical"
"Tokyo","Marketing Specialist","Energy","Large","Medium","High","Data Analysis",97932.6000919871,"Yes","Growth",4371,1.3,8,77774.5614972085,0.1,0.15,9793.26000919871,14689.8900137981,122415.750114984,78.1641557998955,65,9350,0.695187165775401,"Medium","Marketing, Business Administration, Communications",3.34054202642106,4.33272561084107,3.83663381863106,144274.963684812,151335.237889028,147805.10078692,"Unknown"
"Tokyo","HR Manager","Manufacturing","Small","High","Low","Cybersecurity",73323.296331204,"Yes","Growth",4371,1.3,6,79012.961903044,0.1,0.15,7332.3296331204,10998.4944496806,91654.1204140049,51.4570672670379,58,9761,0.594201413789571,"High","Human Resource Management, Business Administration, Psychology",3.61028362060292,4.60513791387621,4.10771076723957,109437.536077746,114793.441421641,112115.488749693,"Physical"
"Tokyo","AI Researcher","Education","Medium","Low","Low","Communication",92840.3082451046,"Yes","Decline",4371,1.3,2,94943.9993882827,0.05,0.1,4642.01541225523,9284.03082451046,106766.35448187,12.5822808779776,61,9085,0.671436433681893,"Medium","Computer Science, Artificial Intelligence, Mathematics",-1.99708103686757,1.00166073504463,-0.497710150911473,96522.7017368183,112221.737383825,104372.219560322,"Cognitive"
"Tokyo","Data Scientist","Energy","Large","Low","Low","Data Analysis",65884.7574308892,"No","Stable",4371,1.3,2,87743.6493571328,0.1,0.15,6588.47574308892,9882.71361463338,82355.9467886115,12.5822808779776,54,9350,0.577540106951872,"Medium","Computer Science, Statistics, Mathematics",2.00291896313243,3.00166073504463,2.50228984908853,90940.6311316793,95480.8110958496,93210.7211137644,"Unknown"
"Toronto","Product Manager","Telecommunications","Medium","Medium","Low","Communication",92891.8900659297,"No","Growth",2342,1.2,4,98251.4956116784,0.2,0.2,18578.3780131859,18578.3780131859,130048.646092302,37.9677936993539,60,9085,0.66042927903137,"High","Business Administration, Marketing, Engineering",3.73652528363653,4.73272850426659,4.23462689395156,156229.959421608,163876.969807788,160053.464614698,"Hybrid"
"Toronto","UX Designer","Retail","Large","Low","Medium","Project Management",71031.1025448773,"Yes","Stable",2342,1.2,4,78833.8170690633,0.05,0.1,3551.55512724386,7103.11025448773,81685.7679266089,33.2159558497369,54,9350,0.577540106951872,"Medium","Graphic Design, Human-Computer Interaction, Psychology",1.78451884591766,2.78119725033268,2.28285804812517,89239.0701005033,93694.6423079685,91466.8562042359,"Unknown"
"Toronto","Data Scientist","Manufacturing","Small","High","Low","Data Analysis",87747.5234147443,"Yes","Stable",2342,1.2,6,91147.6357823819,0.1,0.15,8774.75234147443,13162.1285122116,109684.40426843,51.4570672670379,58,9761,0.594201413789571,"Medium","Computer Science, Statistics, Mathematics",1.60028362060292,2.59513791387621,2.09771076723957,118746.134824286,124674.828322167,121710.481573227,"Physical"
"Toronto","Sales Manager","Finance","Medium","Low","Low","Machine Learning",60437.0582439668,"No","Growth",2342,1.2,2,88699.0842730278,0.2,0.2,12087.4116487934,12087.4116487934,84611.8815415535,12.5822808779776,61,9085,0.671436433681893,"High","Business Administration, Marketing, Economics",3.99291896313243,4.99166073504463,4.49228984908853,102908.25058274,107945.708075957,105426.979329349,"Cognitive"
"Toronto","AI Researcher","Finance","Medium","Low","Medium","Communication",95997.0190354149,"No","Growth",2342,1.2,4,101418.714494522,0.2,0.2,19199.403807083,19199.403807083,134395.826649581,33.2159558497369,61,9085,0.671436433681893,"Medium","Computer Science, Artificial Intelligence, Mathematics",3.78451884591766,4.78119725033268,4.28285804812517,161826.135891284,169747.178899334,165786.657395309,"Cognitive"
"Toronto","AI Researcher","Finance","Medium","Medium","Low","Cybersecurity",105187.758786183,"Yes","Stable",2342,1.2,4,101418.714494522,0.2,0.2,21037.5517572366,21037.5517572366,147262.862300656,37.9677936993539,60,9085,0.66042927903137,"Medium","Computer Science, Artificial Intelligence, Mathematics",1.73652528363653,2.73272850426659,2.23462689395156,160500.999249964,168514.529240632,164507.764245298,"Cognitive"
"Toronto","UX Designer","Telecommunications","Medium","Low","High","Data Analysis",100795.605179839,"Yes","Decline",2342,1.2,6,94908.815690589,0.2,0.2,20159.1210359678,20159.1210359678,141113.847251775,58.893505372107,61,9085,0.671436433681893,"Low","Graphic Design, Human-Computer Interaction, Psychology",-2.47482440425828,0.519286245204508,-0.977769079526886,124495.409223509,144816.02186776,134655.715545635,"Hybrid"
"Toronto","HR Manager","Energy","Large","High","Low","Sales",71854.7990647776,"No","Decline",2342,1.2,6,86944.5953950594,0.1,0.15,7185.47990647776,10778.2198597166,89818.498830972,51.4570672670379,47,9350,0.502673796791444,"Medium","Human Resource Management, Business Administration, Psychology",-2.39971637939708,0.595137913876213,-0.902289232760435,79546.5210786753,92523.221162319,86034.8711204971,"Unknown"
"Toronto","Cybersecurity Analyst","Education","Small","Medium","High","Machine Learning",72671.5877710289,"Yes","Decline",2342,1.2,8,86238.8000040038,0.05,0.1,3633.57938855145,7267.15877710289,83572.3259366832,78.1641557998955,54,9761,0.553222005942014,"Low","Computer Science, Information Technology, Cybersecurity",-2.66945797357894,0.322725610841066,-1.17336618136894,72997.535680222,84929.60477946,78963.570229841,"Cognitive"
"Toronto","Sales Manager","Telecommunications","Large","Medium","Low","Data Analysis",117056.823493865,"No","Stable",2342,1.2,4,92718.4915744172,0.2,0.2,23411.3646987731,23411.3646987731,163879.552891412,37.9677936993539,65,9350,0.695187165775401,"Medium","Business Administration, Marketing, Economics",1.73652528363653,2.73272850426659,2.23462689395156,178611.440690377,187529.192874709,183070.316782543,"Hybrid"
"Toronto","Product Manager","Education","Large","Low","High","Machine Learning",110181.305920947,"Yes","Growth",2342,1.2,6,99148.0509671984,0.05,0.1,5509.06529604733,11018.1305920947,126708.501809089,58.893505372107,54,9350,0.577540106951872,"Medium","Business Administration, Marketing, Engineering",3.52517559574172,4.51928624520451,4.02223092047311,150673.069208959,158047.609842773,154360.339525866,"Cognitive"
"Toronto","AI Researcher","Technology","Medium","Medium","High","Sales",98659.5336545546,"Yes","Growth",2342,1.2,8,97187.9339511768,0.2,0.2,19731.9067309109,19731.9067309109,138123.347116377,78.1641557998955,60,9085,0.66042927903137,"Medium","Computer Science, Artificial Intelligence, Mathematics",3.33054202642106,4.32272561084107,3.82663381863106,162708.646180973,170671.780858381,166690.213519677,"Unknown"
"Toronto","AI Researcher","Transportation","Large","Low","Medium","Python",105366.858989723,"No","Decline",2342,1.2,4,96340.5599105712,0.05,0.1,5268.34294948615,10536.6858989723,121171.887838181,33.2159558497369,54,9350,0.577540106951872,"Medium","Computer Science, Artificial Intelligence, Mathematics",-2.21548115408234,0.781197250332683,-0.71714195187483,108330.909630556,125979.372517756,117155.141074156,"Physical"
"Toronto","Data Scientist","Technology","Small","High","Medium","Marketing",88517.4578713991,"Yes","Stable",2342,1.2,8,83975.3549432316,0.2,0.2,17703.4915742798,17703.4915742798,123924.441019959,67.4424779927358,58,9761,0.594201413789571,"Medium","Computer Science, Statistics, Mathematics",1.43883097227337,2.4320867244741,1.93545884837373,133100.027871268,139745.254659004,136422.641265136,"Unknown"
"Toronto","UX Designer","Education","Large","Medium","High","Project Management",83429.3018307454,"Yes","Growth",2342,1.2,8,93749.0560912962,0.05,0.1,4171.46509153727,8342.93018307454,95943.6971053572,78.1641557998955,65,9350,0.695187165775401,"Medium","Graphic Design, Human-Computer Interaction, Psychology",3.33054202642106,4.32272561084107,3.82663381863106,113021.219015616,118552.598014525,115786.90851507,"Cognitive"
"Toronto","Cybersecurity Analyst","Healthcare","Large","High","High","Marketing",117188.228399228,"Yes","Growth",2342,1.2,10,91923.5864679735,0.1,0.15,11718.8228399228,17578.2342598842,146485.285499035,85.310173262842,47,9350,0.502673796791444,"Medium","Computer Science, Information Technology, Cybersecurity",3.2583672500453,4.24983623271901,3.75410174138215,171957.162349758,180372.742610372,176164.952480065,"Cognitive"
"Toronto","Marketing Specialist","Retail","Large","Medium","High","JavaScript",91646.5977343418,"Yes","Decline",2342,1.2,8,98126.6279828236,0.05,0.1,4582.32988671709,9164.65977343418,105393.587394493,78.1641557998955,65,9350,0.695187165775401,"Low","Marketing, Business Administration, Communications",-2.66945797357894,0.322725610841066,-1.17336618136894,92057.6526986325,107105.260304533,99581.456501583,"Unknown"
"Toronto","UX Designer","Energy","Large","High","Medium","Cybersecurity",95942.5470423881,"No","Stable",2342,1.2,8,105484.27888253,0.1,0.15,9594.25470423881,14391.3820563582,119928.183802985,67.4424779927358,47,9350,0.502673796791444,"Medium","Graphic Design, Human-Computer Interaction, Psychology",1.43883097227337,2.4320867244741,1.93545884837373,128807.880635564,135238.815268417,132023.347951991,"Unknown"
"Toronto","Data Scientist","Technology","Medium","Low","Low","UX/UI Design",104560.977248597,"Yes","Decline",2342,1.2,2,83975.3549432316,0.2,0.2,20912.1954497194,20912.1954497194,146385.368148036,12.5822808779776,61,9085,0.671436433681893,"Medium","Computer Science, Statistics, Mathematics",-2.00708103686757,0.991660735044628,-0.507710150911473,132272.981018309,153788.987920482,143030.984469396,"Unknown"
"Toronto","AI Researcher","Energy","Small","Medium","Low","Machine Learning",82792.507068392,"Yes","Decline",2342,1.2,4,92999.9814462466,0.1,0.15,8279.2507068392,12418.8760602588,103490.63383549,37.9677936993539,54,9761,0.553222005942014,"Medium","Computer Science, Artificial Intelligence, Mathematics",-2.26347471636347,0.73272850426659,-0.765373106048442,92296.5615043208,107338.132519615,99817.3470119681,"Unknown"
"Toronto","Sales Manager","Telecommunications","Medium","High","High","UX/UI Design",86971.7353977943,"Yes","Growth",2342,1.2,10,92718.4915744172,0.2,0.2,17394.3470795589,17394.3470795589,121760.429556912,85.310173262842,42,9085,0.462300495321959,"Medium","Business Administration, Marketing, Economics",3.2583672500453,4.24983623271901,3.75410174138215,142932.977068418,149928.114252417,146430.545660418,"Hybrid"
"Toronto","Data Scientist","Entertainment","Large","Low","High","Cybersecurity",78829.7051581223,"No","Growth",2342,1.2,6,102101.263082129,0.05,0.1,3941.48525790611,7882.97051581223,90654.1609318406,58.893505372107,54,9350,0.577540106951872,"Medium","Computer Science, Statistics, Mathematics",3.52517559574172,4.51928624520451,4.02223092047311,107799.717218214,113075.865099936,110437.791159075,"Unknown"
"Toronto","AI Researcher","Entertainment","Small","Medium","Low","Marketing",114881.077917244,"Yes","Stable",2342,1.2,4,104512.728124998,0.05,0.1,5744.05389586219,11488.1077917244,132113.23960483,37.9677936993539,54,9761,0.553222005942014,"Medium","Computer Science, Artificial Intelligence, Mathematics",1.73652528363653,2.73272850426659,2.23462689395156,143989.507194515,151178.647696049,147584.077445282,"Unknown"
"Toronto","Sales Manager","Energy","Medium","Medium","High","Data Analysis",121444.843330393,"Yes","Stable",2342,1.2,8,108200.119638851,0.1,0.15,12144.4843330393,18216.726499559,151806.054162991,78.1641557998955,60,9085,0.66042927903137,"Medium","Business Administration, Marketing, Economics",1.33054202642106,2.32272561084107,1.82663381863106,162177.619221584,170274.491678119,166226.055449852,"Unknown"
"Toronto","Cybersecurity Analyst","Technology","Small","Medium","Low","Machine Learning",91263.5845511303,"No","Decline",2342,1.2,4,90259.6108789273,0.2,0.2,18252.7169102261,18252.7169102261,127769.018371582,37.9677936993539,54,9761,0.553222005942014,"Medium","Computer Science, Information Technology, Cybersecurity",-2.26347471636347,0.73272850426659,-0.765373106048442,113948.872718522,132519.120983168,123233.996850845,"Unknown"
"Toronto","HR Manager","Finance","Medium","High","Medium","Machine Learning",65462.4893097242,"No","Decline",2342,1.2,8,97296.3388251374,0.2,0.2,13092.4978619448,13092.4978619448,91647.4850336139,67.4424779927358,42,9085,0.462300495321959,"Medium","Human Resource Management, Business Administration, Psychology",-2.56116902772663,0.432086724474095,-1.06454115162627,80497.2188496124,93644.6526944253,87070.9357720189,"Cognitive"
"Toronto","Software Engineer","Transportation","Large","High","High","UX/UI Design",72667.6078267174,"No","Stable",2342,1.2,10,79104.7224448794,0.05,0.1,3633.38039133587,7266.76078267174,83567.749000725,85.310173262842,47,9350,0.502673796791444,"Medium","Computer Science, Software Engineering, Information Technology",1.2583672500453,2.24983623271901,1.75410174138215,88959.6991473445,93401.0609748239,91180.3800610842,"Physical"
"Toronto","Product Manager","Finance","Small","Low","Low","Python",101822.172270771,"No","Decline",2342,1.2,2,105546.60183526,0.2,0.2,20364.4344541542,20364.4344541542,142551.041179079,12.5822808779776,59,9761,0.60444626575146,"Medium","Business Administration, Marketing, Engineering",-2.00708103686757,0.991660735044628,-0.507710150911473,128808.305109786,149760.735156069,139284.520132928,"Cognitive"
